
미세먼지농도
[검색조건]
지점명 : 서울, 자료구분:시간자료 , 기간 : 20180101 00 ~ 20190101 00

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
108,서울,2018-02-05 02,23
108,서울,2018-02-05 03,27
108,서울,2018-02-05 04,22
108,서울,2018-02-05 05,24
108,서울,2018-02-05 06,18
108,서울,2018-02-05 07,24
108,서울,2018-02-05 08,17
108,서울,2018-02-05 09,15
108,서울,2018-02-05 10,33
108,서울,2018-02-05 11,38
108,서울,2018-02-05 12,26
108,서울,2018-02-05 13,27
108,서울,2018-02-05 14,22
108,서울,2018-02-05 15,21
108,서울,2018-02-05 16,28
108,서울,2018-02-05 17,29
108,서울,2018-02-05 18,34
108,서울,2018-02-05 19,17
108,서울,2018-02-05 20,15
108,서울,2018-02-05 21,19
108,서울,2018-02-05 22,19
108,서울,2018-02-05 23,29
108,서울,2018-02-06 00,28
108,서울,2018-02-06 01,32
108,서울,2018-02-06 02,25
108,서울,2018-02-06 03,28
108,서울,2018-02-06 04,30
108,서울,2018-02-06 05,34
108,서울,2018-02-06 06,26
108,서울,2018-02-06 07,24
108,서울,2018-02-06 08,22
108,서울,2018-02-06 09,20
108,서울,2018-02-06 10,24
108,서울,2018-02-06 11,35
108,서울,2018-02-06 12,40
108,서울,2018-02-06 13,36
108,서울,2018-02-06 14,27
108,서울,2018-02-06 15,27
108,서울,2018-02-06 16,22
108,서울,2018-02-06 17,34
108,서울,2018-02-06 18,31
108,서울,2018-02-06 19,27
108,서울,2018-02-06 20,24
108,서울,2018-02-06 21,19
108,서울,2018-02-06 22,19
108,서울,2018-02-06 23,27
108,서울,2018-02-07 00,28
108,서울,2018-02-07 01,30
108,서울,2018-02-07 02,37
108,서울,2018-02-07 03,36
108,서울,2018-02-07 04,39
108,서울,2018-02-07 05,38
108,서울,2018-02-07 06,29
108,서울,2018-02-07 07,35
108,서울,2018-02-07 08,38
108,서울,2018-02-07 09,37
108,서울,2018-02-07 10,58
108,서울,2018-02-07 11,57
108,서울,2018-02-07 12,60
108,서울,2018-02-07 13,38
108,서울,2018-02-07 14,36
108,서울,2018-02-07 15,27
108,서울,2018-02-07 16,37
108,서울,2018-02-07 17,38
108,서울,2018-02-07 18,44
108,서울,2018-02-07 19,26
108,서울,2018-02-07 20,21
108,서울,2018-02-07 21,
108,서울,2018-02-07 22,14
108,서울,2018-02-07 23,26
108,서울,2018-02-08 00,30
108,서울,2018-02-08 01,28
108,서울,2018-02-08 02,32
108,서울,2018-02-08 03,31
108,서울,2018-02-08 04,35
108,서울,2018-02-08 05,36
108,서울,2018-02-08 06,38
108,서울,2018-02-08 07,27
108,서울,2018-02-08 08,37
108,서울,2018-02-08 09,35
108,서울,2018-02-08 10,57
108,서울,2018-02-08 11,74
108,서울,2018-02-08 12,74
108,서울,2018-02-08 13,76
108,서울,2018-02-08 14,61
108,서울,2018-02-08 15,39
108,서울,2018-02-08 16,39
108,서울,2018-02-08 17,50
108,서울,2018-02-08 18,45
108,서울,2018-02-08 19,26
108,서울,2018-02-08 20,28
108,서울,2018-02-08 21,30
108,서울,2018-02-08 22,32
108,서울,2018-02-08 23,40
108,서울,2018-02-09 00,41
108,서울,2018-02-09 01,51
108,서울,2018-02-09 02,56
108,서울,2018-02-09 03,57
108,서울,2018-02-09 04,59
108,서울,2018-02-09 05,55
108,서울,2018-02-09 06,57
108,서울,2018-02-09 07,53
108,서울,2018-02-09 08,49
108,서울,2018-02-09 09,51
108,서울,2018-02-09 10,58
108,서울,2018-02-09 11,69
108,서울,2018-02-09 12,64
108,서울,2018-02-09 13,80
108,서울,2018-02-09 14,81
108,서울,2018-02-09 15,84
108,서울,2018-02-09 16,81
108,서울,2018-02-09 17,64
108,서울,2018-02-09 18,25
108,서울,2018-02-09 19,15
108,서울,2018-02-09 20,9
108,서울,2018-02-09 21,17
108,서울,2018-02-09 22,30
108,서울,2018-02-09 23,31
108,서울,2018-02-10 00,28
108,서울,2018-02-10 01,43
108,서울,2018-02-10 02,50
108,서울,2018-02-10 03,53
108,서울,2018-02-10 04,54
108,서울,2018-02-10 05,50
108,서울,2018-02-10 06,48
108,서울,2018-02-10 07,44
108,서울,2018-02-10 08,45
108,서울,2018-02-10 09,56
108,서울,2018-02-10 10,93
108,서울,2018-02-10 11,122
108,서울,2018-02-10 12,132
108,서울,2018-02-10 13,131
108,서울,2018-02-10 14,82
108,서울,2018-02-10 15,60
108,서울,2018-02-10 16,45
108,서울,2018-02-10 17,31
108,서울,2018-02-10 18,19
108,서울,2018-02-10 19,5
108,서울,2018-02-10 20,
108,서울,2018-02-10 21,19
108,서울,2018-02-10 22,20
108,서울,2018-02-10 23,28
108,서울,2018-02-11 00,38
108,서울,2018-02-11 01,39
108,서울,2018-02-11 02,48
108,서울,2018-02-11 03,42
108,서울,2018-02-11 04,48
108,서울,2018-02-11 05,47
108,서울,2018-02-11 06,50
108,서울,2018-02-11 07,55
108,서울,2018-02-11 08,56
108,서울,2018-02-11 09,56
108,서울,2018-02-11 10,71
108,서울,2018-02-11 11,79
108,서울,2018-02-11 12,70
108,서울,2018-02-11 13,63
108,서울,2018-02-11 14,62
108,서울,2018-02-11 15,53
108,서울,2018-02-11 16,49
108,서울,2018-02-11 17,40
108,서울,2018-02-11 18,31
108,서울,2018-02-11 19,29
108,서울,2018-02-11 20,24
108,서울,2018-02-11 21,26
108,서울,2018-02-11 22,29
108,서울,2018-02-11 23,44
108,서울,2018-02-12 00,48
108,서울,2018-02-12 01,49
108,서울,2018-02-12 02,45
108,서울,2018-02-12 03,37
108,서울,2018-02-12 04,35
108,서울,2018-02-12 05,33
108,서울,2018-02-12 06,37
108,서울,2018-02-12 07,42
108,서울,2018-02-12 08,45
108,서울,2018-02-12 09,42
108,서울,2018-02-12 10,54
108,서울,2018-02-12 11,63
108,서울,2018-02-12 12,66
108,서울,2018-02-12 13,55
108,서울,2018-02-12 14,57
108,서울,2018-02-12 15,49
108,서울,2018-02-12 16,57
108,서울,2018-02-12 17,50
108,서울,2018-02-12 18,49
108,서울,2018-02-12 19,31
108,서울,2018-02-12 20,24
108,서울,2018-02-12 21,36
108,서울,2018-02-12 22,49
108,서울,2018-02-12 23,41
108,서울,2018-02-13 00,42
108,서울,2018-02-13 01,44
108,서울,2018-02-13 02,52
108,서울,2018-02-13 03,46
108,서울,2018-02-13 04,52
108,서울,2018-02-13 05,48
108,서울,2018-02-13 06,48
108,서울,2018-02-13 07,40
108,서울,2018-02-13 08,43
108,서울,2018-02-13 09,33
108,서울,2018-02-13 10,57
108,서울,2018-02-13 11,73
108,서울,2018-02-13 12,77
108,서울,2018-02-13 13,63
108,서울,2018-02-13 14,57
108,서울,2018-02-13 15,53
108,서울,2018-02-13 16,49
108,서울,2018-02-13 17,44
108,서울,2018-02-13 18,31
108,서울,2018-02-13 19,25
108,서울,2018-02-13 20,30
108,서울,2018-02-13 21,28
108,서울,2018-02-13 22,32
108,서울,2018-02-13 23,33
108,서울,2018-02-14 00,35
108,서울,2018-02-14 01,48
108,서울,2018-02-14 02,46
108,서울,2018-02-14 03,42
108,서울,2018-02-14 04,49
108,서울,2018-02-14 05,44
108,서울,2018-02-14 06,45
108,서울,2018-02-14 07,43
108,서울,2018-02-14 08,48
108,서울,2018-02-14 09,51
108,서울,2018-02-14 10,53
108,서울,2018-02-14 11,74
108,서울,2018-02-14 12,85
108,서울,2018-02-14 13,59
108,서울,2018-02-14 14,78
108,서울,2018-02-14 15,96
108,서울,2018-02-14 16,93
108,서울,2018-02-14 17,89
108,서울,2018-02-14 18,63
108,서울,2018-02-14 19,48
108,서울,2018-02-14 20,39
108,서울,2018-02-14 21,47
108,서울,2018-02-14 22,31
108,서울,2018-02-14 23,33
108,서울,2018-02-15 00,37
108,서울,2018-02-15 01,37
108,서울,2018-02-15 02,35
108,서울,2018-02-15 03,42
108,서울,2018-02-15 04,35
108,서울,2018-02-15 05,42
108,서울,2018-02-15 06,31
108,서울,2018-02-15 07,33
108,서울,2018-02-15 08,33
108,서울,2018-02-15 09,26
108,서울,2018-02-15 10,39
108,서울,2018-02-15 11,49
108,서울,2018-02-15 12,51
108,서울,2018-02-15 13,48
108,서울,2018-02-15 14,29
108,서울,2018-02-15 15,23
108,서울,2018-02-15 16,35
108,서울,2018-02-15 17,41
108,서울,2018-02-15 18,39
108,서울,2018-02-15 19,20
108,서울,2018-02-15 20,19
108,서울,2018-02-15 21,23
108,서울,2018-02-15 22,27
108,서울,2018-02-15 23,37
108,서울,2018-02-16 00,36
108,서울,2018-02-16 01,33
108,서울,2018-02-16 02,43
108,서울,2018-02-16 03,44
108,서울,2018-02-16 04,44
108,서울,2018-02-16 05,45
108,서울,2018-02-16 06,48
108,서울,2018-02-16 07,40
108,서울,2018-02-16 08,40
108,서울,2018-02-16 09,29
108,서울,2018-02-16 10,65
108,서울,2018-02-16 11,77
108,서울,2018-02-16 12,64
108,서울,2018-02-16 13,52
108,서울,2018-02-16 14,39
108,서울,2018-02-16 15,36
108,서울,2018-02-16 16,35
108,서울,2018-02-16 17,22
108,서울,2018-02-16 18,17
108,서울,2018-02-16 19,19
108,서울,2018-02-16 20,10
108,서울,2018-02-16 21,14
108,서울,2018-02-16 22,29
108,서울,2018-02-16 23,29
108,서울,2018-02-17 00,34
108,서울,2018-02-17 01,28
108,서울,2018-02-17 02,27
108,서울,2018-02-17 03,32
108,서울,2018-02-17 04,40
108,서울,2018-02-17 05,59
108,서울,2018-02-17 06,68
108,서울,2018-02-17 07,63
108,서울,2018-02-17 08,63
108,서울,2018-02-17 09,56
108,서울,2018-02-17 10,78
108,서울,2018-02-17 11,80
108,서울,2018-02-17 12,76
108,서울,2018-02-17 13,66
108,서울,2018-02-17 14,52
108,서울,2018-02-17 15,39
108,서울,2018-02-17 16,44
108,서울,2018-02-17 17,39
108,서울,2018-02-17 18,31
108,서울,2018-02-17 19,29
108,서울,2018-02-17 20,20
108,서울,2018-02-17 21,26
108,서울,2018-02-17 22,19
108,서울,2018-02-17 23,30
108,서울,2018-02-18 00,24
108,서울,2018-02-18 01,31
108,서울,2018-02-18 02,31
108,서울,2018-02-18 03,30
108,서울,2018-02-18 04,30
108,서울,2018-02-18 05,36
108,서울,2018-02-18 06,36
108,서울,2018-02-18 07,30
108,서울,2018-02-18 08,34
108,서울,2018-02-18 09,31
108,서울,2018-02-18 10,32
108,서울,2018-02-18 11,47
108,서울,2018-02-18 12,49
108,서울,2018-02-18 13,52
108,서울,2018-02-18 14,60
108,서울,2018-02-18 15,50
108,서울,2018-02-18 16,47
108,서울,2018-02-18 17,43
108,서울,2018-02-18 18,24
108,서울,2018-02-18 19,17
108,서울,2018-02-18 20,11
108,서울,2018-02-18 21,18
108,서울,2018-02-18 22,23
108,서울,2018-02-18 23,34
108,서울,2018-02-19 00,34
108,서울,2018-02-19 01,46
108,서울,2018-02-19 02,41
108,서울,2018-02-19 03,46
108,서울,2018-02-19 04,47
108,서울,2018-02-19 05,38
108,서울,2018-02-19 06,42
108,서울,2018-02-19 07,46
108,서울,2018-02-19 08,46
108,서울,2018-02-19 09,44
108,서울,2018-02-19 10,55
108,서울,2018-02-19 11,70
108,서울,2018-02-19 12,73
108,서울,2018-02-19 13,62
108,서울,2018-02-19 14,49
108,서울,2018-02-19 15,51
108,서울,2018-02-19 16,57
108,서울,2018-02-19 17,53
108,서울,2018-02-19 18,49
108,서울,2018-02-19 19,43
108,서울,2018-02-19 20,47
108,서울,2018-02-19 21,43
108,서울,2018-02-19 22,44
108,서울,2018-02-19 23,58
108,서울,2018-02-20 00,61
108,서울,2018-02-20 01,67
108,서울,2018-02-20 02,75
108,서울,2018-02-20 03,75
108,서울,2018-02-20 04,75
108,서울,2018-02-20 05,73
108,서울,2018-02-20 06,68
108,서울,2018-02-20 07,66
108,서울,2018-02-20 08,62
108,서울,2018-02-20 09,64
108,서울,2018-02-20 10,73
108,서울,2018-02-20 11,75
108,서울,2018-02-20 12,65
108,서울,2018-02-20 13,50
108,서울,2018-02-20 14,40
108,서울,2018-02-20 15,37
108,서울,2018-02-20 16,38
108,서울,2018-02-20 17,37
108,서울,2018-02-20 18,28
108,서울,2018-02-20 19,17
108,서울,2018-02-20 20,25
108,서울,2018-02-20 21,17
108,서울,2018-02-20 22,15
108,서울,2018-02-20 23,22
108,서울,2018-02-21 00,19
108,서울,2018-02-21 01,20
108,서울,2018-02-21 02,37
108,서울,2018-02-21 03,43
108,서울,2018-02-21 04,36
108,서울,2018-02-21 05,31
108,서울,2018-02-21 06,30
108,서울,2018-02-21 07,33
108,서울,2018-02-21 08,28
108,서울,2018-02-21 09,26
108,서울,2018-02-21 10,56
108,서울,2018-02-21 11,67
108,서울,2018-02-21 12,60
108,서울,2018-02-21 13,60
108,서울,2018-02-21 14,40
108,서울,2018-02-21 15,30
108,서울,2018-02-21 16,30
108,서울,2018-02-21 17,40
108,서울,2018-02-21 18,33
108,서울,2018-02-21 19,26
108,서울,2018-02-21 20,14
108,서울,2018-02-21 21,
108,서울,2018-02-21 22,17
108,서울,2018-02-21 23,15
108,서울,2018-02-22 00,21
108,서울,2018-02-22 01,21
108,서울,2018-02-22 02,27
108,서울,2018-02-22 03,27
108,서울,2018-02-22 04,37
108,서울,2018-02-22 05,40
108,서울,2018-02-22 06,41
108,서울,2018-02-22 07,30
108,서울,2018-02-22 08,37
108,서울,2018-02-22 09,39
108,서울,2018-02-22 10,54
108,서울,2018-02-22 11,63
108,서울,2018-02-22 12,78
108,서울,2018-02-22 13,68
108,서울,2018-02-22 14,59
108,서울,2018-02-22 15,45
108,서울,2018-02-22 16,31
108,서울,2018-02-22 17,35
108,서울,2018-02-22 18,34
108,서울,2018-02-22 19,32
108,서울,2018-02-22 20,26
108,서울,2018-02-22 21,30
108,서울,2018-02-22 22,25
108,서울,2018-02-22 23,31
108,서울,2018-02-23 00,26
108,서울,2018-02-23 01,
108,서울,2018-02-23 09,
108,서울,2018-02-23 10,51
108,서울,2018-02-23 11,81
108,서울,2018-02-23 12,103
108,서울,2018-02-23 13,120
108,서울,2018-02-23 14,137
108,서울,2018-02-23 15,130
108,서울,2018-02-23 16,112
108,서울,2018-02-23 17,86
108,서울,2018-02-23 18,55
108,서울,2018-02-23 19,43
108,서울,2018-02-23 20,45
108,서울,2018-02-23 21,48
108,서울,2018-02-23 22,59
108,서울,2018-02-23 23,60
108,서울,2018-02-24 00,67
108,서울,2018-02-24 01,68
108,서울,2018-02-24 02,93
108,서울,2018-02-24 03,94
108,서울,2018-02-24 04,96
108,서울,2018-02-24 05,93
108,서울,2018-02-24 06,86
108,서울,2018-02-24 07,81
108,서울,2018-02-24 08,86
108,서울,2018-02-24 09,84
108,서울,2018-02-24 10,76
108,서울,2018-02-24 11,75
108,서울,2018-02-24 12,74
108,서울,2018-02-24 13,73
108,서울,2018-02-24 14,64
108,서울,2018-02-24 15,48
108,서울,2018-02-24 16,49
108,서울,2018-02-24 17,31
108,서울,2018-02-24 18,30
108,서울,2018-02-24 19,16
108,서울,2018-02-24 20,9
108,서울,2018-02-24 21,12
108,서울,2018-02-24 22,13
108,서울,2018-02-24 23,24
108,서울,2018-02-25 00,30
108,서울,2018-02-25 01,31
108,서울,2018-02-25 02,40
108,서울,2018-02-25 03,45
108,서울,2018-02-25 04,38
108,서울,2018-02-25 05,42
108,서울,2018-02-25 06,42
108,서울,2018-02-25 07,43
108,서울,2018-02-25 08,39
108,서울,2018-02-25 09,26
108,서울,2018-02-25 10,39
108,서울,2018-02-25 11,63
108,서울,2018-02-25 12,79
108,서울,2018-02-25 13,62
108,서울,2018-02-25 14,32
108,서울,2018-02-25 15,35
108,서울,2018-02-25 16,28
108,서울,2018-02-25 17,30
108,서울,2018-02-25 18,32
108,서울,2018-02-25 19,27
108,서울,2018-02-25 20,9
108,서울,2018-02-25 21,4
108,서울,2018-02-25 22,
108,서울,2018-02-25 23,4
108,서울,2018-02-26 00,11
108,서울,2018-02-26 01,18
108,서울,2018-02-26 02,34
108,서울,2018-02-26 03,36
108,서울,2018-02-26 04,39
108,서울,2018-02-26 05,41
108,서울,2018-02-26 06,34
108,서울,2018-02-26 07,36
108,서울,2018-02-26 08,33
108,서울,2018-02-26 09,35
108,서울,2018-02-26 10,72
108,서울,2018-02-26 11,90
108,서울,2018-02-26 12,91
108,서울,2018-02-26 13,83
108,서울,2018-02-26 14,74
108,서울,2018-02-26 15,70
108,서울,2018-02-26 16,76
108,서울,2018-02-26 17,78
108,서울,2018-02-26 18,61
108,서울,2018-02-26 19,32
108,서울,2018-02-26 20,43
108,서울,2018-02-26 21,39
108,서울,2018-02-26 22,54
108,서울,2018-02-26 23,53
108,서울,2018-02-27 00,58
108,서울,2018-02-27 01,70
108,서울,2018-02-27 02,75
108,서울,2018-02-27 03,80
108,서울,2018-02-27 04,64
108,서울,2018-02-27 05,60
108,서울,2018-02-27 06,65
108,서울,2018-02-27 07,67
108,서울,2018-02-27 08,69
108,서울,2018-02-27 09,78
108,서울,2018-02-27 10,80
108,서울,2018-02-27 11,90
108,서울,2018-02-27 12,97
108,서울,2018-02-27 13,93
108,서울,2018-02-27 14,68
108,서울,2018-02-27 15,61
108,서울,2018-02-27 16,59
108,서울,2018-02-27 17,62
108,서울,2018-02-27 18,69
108,서울,2018-02-27 19,76
108,서울,2018-02-27 20,78
108,서울,2018-02-27 21,96
108,서울,2018-02-27 22,95
108,서울,2018-02-27 23,92
108,서울,2018-02-28 00,86
108,서울,2018-02-28 01,89
108,서울,2018-02-28 02,103
108,서울,2018-02-28 03,
108,서울,2018-02-28 05,
108,서울,2018-03-01 00,
108,서울,2018-03-01 01,
108,서울,2018-03-01 02,
108,서울,2018-03-01 03,9
108,서울,2018-03-01 04,
108,서울,2018-03-01 05,8
108,서울,2018-03-01 06,9
108,서울,2018-03-01 07,35
108,서울,2018-03-01 08,30
108,서울,2018-03-01 09,28
108,서울,2018-03-01 10,34
108,서울,2018-03-01 11,40
108,서울,2018-03-01 12,57
108,서울,2018-03-01 13,45
108,서울,2018-03-01 14,39
108,서울,2018-03-01 15,39
108,서울,2018-03-01 16,42
108,서울,2018-03-01 17,42
108,서울,2018-03-01 18,47
108,서울,2018-03-01 19,32
108,서울,2018-03-01 20,30
108,서울,2018-03-01 21,27
108,서울,2018-03-01 22,34
108,서울,2018-03-01 23,35
108,서울,2018-03-02 00,38
108,서울,2018-03-02 01,39
108,서울,2018-03-02 02,47
108,서울,2018-03-02 03,49
108,서울,2018-03-02 04,53
108,서울,2018-03-02 05,60
108,서울,2018-03-02 06,56
108,서울,2018-03-02 07,64
108,서울,2018-03-02 08,67
108,서울,2018-03-02 09,70
108,서울,2018-03-02 10,92
108,서울,2018-03-02 11,111
108,서울,2018-03-02 12,121
108,서울,2018-03-02 13,103
108,서울,2018-03-02 14,87
108,서울,2018-03-02 15,77
108,서울,2018-03-02 16,78
108,서울,2018-03-02 17,83
108,서울,2018-03-02 18,67
108,서울,2018-03-02 19,45
108,서울,2018-03-02 20,36
108,서울,2018-03-02 21,31
108,서울,2018-03-02 22,40
108,서울,2018-03-02 23,48
108,서울,2018-03-03 00,60
108,서울,2018-03-03 01,48
108,서울,2018-03-03 02,65
108,서울,2018-03-03 03,66
108,서울,2018-03-03 04,67
108,서울,2018-03-03 05,65
108,서울,2018-03-03 06,64
108,서울,2018-03-03 07,59
108,서울,2018-03-03 08,52
108,서울,2018-03-03 09,49
108,서울,2018-03-03 10,71
108,서울,2018-03-03 11,88
108,서울,2018-03-03 12,90
108,서울,2018-03-03 13,78
108,서울,2018-03-03 14,67
108,서울,2018-03-03 15,61
108,서울,2018-03-03 16,69
108,서울,2018-03-03 17,60
108,서울,2018-03-03 18,42
108,서울,2018-03-03 19,23
108,서울,2018-03-03 20,
108,서울,2018-03-03 21,
108,서울,2018-03-03 22,
108,서울,2018-03-03 23,8
108,서울,2018-03-04 00,16
108,서울,2018-03-04 01,15
108,서울,2018-03-04 02,23
108,서울,2018-03-04 03,34
108,서울,2018-03-04 04,36
108,서울,2018-03-04 05,31
108,서울,2018-03-04 06,33
108,서울,2018-03-04 07,26
108,서울,2018-03-04 08,21
108,서울,2018-03-04 09,17
108,서울,2018-03-04 10,18
108,서울,2018-03-04 11,28
108,서울,2018-03-04 12,31
108,서울,2018-03-04 13,35
108,서울,2018-03-04 14,34
108,서울,2018-03-04 15,22
108,서울,2018-03-04 16,14
108,서울,2018-03-04 17,12
108,서울,2018-03-04 18,14
108,서울,2018-03-04 19,
108,서울,2018-03-04 20,
108,서울,2018-03-04 21,
108,서울,2018-03-04 22,
108,서울,2018-03-04 23,
108,서울,2018-03-05 00,
108,서울,2018-03-05 01,
108,서울,2018-03-05 02,
108,서울,2018-03-05 03,
108,서울,2018-03-05 04,
108,서울,2018-03-05 05,
108,서울,2018-03-05 06,
108,서울,2018-03-05 07,
108,서울,2018-03-05 08,
108,서울,2018-03-05 09,
108,서울,2018-03-05 10,
108,서울,2018-03-05 11,10
108,서울,2018-03-05 12,28
108,서울,2018-03-05 13,37
108,서울,2018-03-05 14,25
108,서울,2018-03-05 15,30
108,서울,2018-03-05 16,31
108,서울,2018-03-05 17,38
108,서울,2018-03-05 18,24
108,서울,2018-03-05 19,4
108,서울,2018-03-05 20,
108,서울,2018-03-05 21,
108,서울,2018-03-05 22,
108,서울,2018-03-05 23,
108,서울,2018-03-06 00,
108,서울,2018-03-06 01,
108,서울,2018-03-06 02,6
108,서울,2018-03-06 03,10
108,서울,2018-03-06 04,10
108,서울,2018-03-06 05,17
108,서울,2018-03-06 06,16
108,서울,2018-03-06 07,23
108,서울,2018-03-06 08,19
108,서울,2018-03-06 09,27
108,서울,2018-03-06 10,56
108,서울,2018-03-06 11,71
108,서울,2018-03-06 12,75
108,서울,2018-03-06 13,63
108,서울,2018-03-06 14,34
108,서울,2018-03-06 15,35
108,서울,2018-03-06 16,29
108,서울,2018-03-06 17,36
108,서울,2018-03-06 18,35
108,서울,2018-03-06 19,22
108,서울,2018-03-06 20,
108,서울,2018-03-06 21,
108,서울,2018-03-06 22,4
108,서울,2018-03-06 23,18
108,서울,2018-03-07 00,24
108,서울,2018-03-07 01,31
108,서울,2018-03-07 02,30
108,서울,2018-03-07 03,24
108,서울,2018-03-07 04,22
108,서울,2018-03-07 05,19
108,서울,2018-03-07 06,16
108,서울,2018-03-07 07,18
108,서울,2018-03-07 08,18
108,서울,2018-03-07 09,17
108,서울,2018-03-07 10,30
108,서울,2018-03-07 11,42
108,서울,2018-03-07 12,55
108,서울,2018-03-07 13,67
108,서울,2018-03-07 14,58
108,서울,2018-03-07 15,42
108,서울,2018-03-07 16,32
108,서울,2018-03-07 17,26
108,서울,2018-03-07 18,22
108,서울,2018-03-07 19,
108,서울,2018-03-07 20,
108,서울,2018-03-07 21,
108,서울,2018-03-07 22,9
108,서울,2018-03-07 23,6
108,서울,2018-03-08 00,9
108,서울,2018-03-08 01,15
108,서울,2018-03-08 02,7
108,서울,2018-03-08 03,6
108,서울,2018-03-08 04,9
108,서울,2018-03-08 05,
108,서울,2018-03-08 06,8
108,서울,2018-03-08 07,
108,서울,2018-03-08 08,12
108,서울,2018-03-08 09,13
108,서울,2018-03-08 10,21
108,서울,2018-03-08 11,11
108,서울,2018-03-08 12,14
108,서울,2018-03-08 13,24
108,서울,2018-03-08 14,30
108,서울,2018-03-08 15,34
108,서울,2018-03-08 16,47
108,서울,2018-03-08 17,53
108,서울,2018-03-08 18,57
108,서울,2018-03-08 19,33
108,서울,2018-03-08 20,31
108,서울,2018-03-08 21,31
108,서울,2018-03-08 22,41
108,서울,2018-03-08 23,41
108,서울,2018-03-09 00,52
108,서울,2018-03-09 01,62
108,서울,2018-03-09 02,78
108,서울,2018-03-09 03,83
108,서울,2018-03-09 04,75
108,서울,2018-03-09 05,68
108,서울,2018-03-09 06,43
108,서울,2018-03-09 07,26
108,서울,2018-03-09 08,13
108,서울,2018-03-09 09,11
108,서울,2018-03-09 10,30
108,서울,2018-03-09 11,31
108,서울,2018-03-09 12,38
108,서울,2018-03-09 13,43
108,서울,2018-03-09 14,41
108,서울,2018-03-09 15,40
108,서울,2018-03-09 16,
108,서울,2018-03-09 17,
108,서울,2018-03-10 00,
108,서울,2018-03-10 01,8
108,서울,2018-03-10 02,32
108,서울,2018-03-10 03,33
108,서울,2018-03-10 04,35
108,서울,2018-03-10 05,31
108,서울,2018-03-10 06,40
108,서울,2018-03-10 07,40
108,서울,2018-03-10 08,39
108,서울,2018-03-10 09,52
